insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2000-01-20', '2000-02-20', '2000-02-13', '1631661548526', '76824095338', '978-0-18-072205-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1982-03-11', '1982-03-16', '1982-03-14', '5601008026327', '05371849297', '978-1-02-490985-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2019-12-19', '2020-01-06', '2019-12-30', '8144775692014', '81037296559', '978-0-8495-3636-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2015-02-26', '2015-03-07', '2015-03-23', '6794019960854', '72349610543', '978-1-75436-889-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2016-11-27', '2016-12-10', '2016-12-04', '6793655350166', '45901386205', '978-1-78462-179-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2014-05-31', '2014-06-03', '2014-06-14', '9335652787087', '48213796519', '978-0-18-802370-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2007-05-02', '2007-05-07', '2007-05-25', '2619555196564', '52761843053', '978-0-502-55858-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1989-11-20', '1989-12-17', '1989-11-29', '5929416403760', '53978240114', '978-0-88905-419-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1999-09-12', '1999-09-28', '1999-09-19', '1286445598718', '01657283968', '978-0-7702-4192-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2003-05-06', '2003-06-04', '2003-05-18', '3611240192256', '13429076552', '978-0-321-57136-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1973-04-26', '1973-05-13', '1973-05-25', '7551926238372', '75318649246', '978-0-692-77312-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2011-10-19', '2011-10-31', '2011-11-17', '9486795861407', '07396851475', '978-0-04-503089-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2015-04-10', '2015-04-28', '2015-05-09', '4729772796503', '31852706902', '978-1-66299-915-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1978-09-08', '1978-09-17', '1978-09-29', '0513378418440', '48315926764', '978-0-250-07878-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1983-02-26', '1983-03-19', '1983-03-22', '4785916523763', '58243709665', '978-1-306-82992-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2018-04-17', '2018-04-25', '2018-04-18', '9177916821560', '13649702525', '978-0-483-69712-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2014-08-05', '2014-08-25', '2014-08-23', '0929333163681', '63072598177', '978-1-167-27356-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1989-01-27', '1989-02-21', '1989-02-07', '2205043492753', '95240671885', '978-1-58513-969-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2019-02-03', '2019-02-25', '2019-03-02', '5005414927085', '79024861594', '978-0-261-49980-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2006-07-05', '2006-07-09', NULL, '4319693746352', '52304971814', '978-1-220-77699-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2003-12-09', '2003-12-22', '2003-12-22', '0576969920531', '37169852446', '978-0-19-566068-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1984-06-10', '1984-06-14', '1984-07-04', '1017194788507', '94653270180', '978-1-935657-13-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1994-01-13', '1994-02-02', '1994-01-14', '3351061578678', '09631548775', '978-0-14-751889-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2021-01-21', '2021-01-24', '2021-02-17', '4110056015906', '76451082902', '978-1-9793-6584-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1993-10-30', '1993-11-10', '1993-11-21', '5014820668086', '49160783575', '978-0-01-507002-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2004-03-01', '2004-03-29', '2004-03-04', '6308174783274', '17508462920', '978-0-529-33907-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2019-02-02', '2019-02-20', '2019-02-12', '6715971119609', '36041827940', '978-0-7165-3283-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2003-09-29', '2003-10-15', '2003-10-10', '6978904550164', '37642851090', '978-0-88134-879-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1976-04-27', '1976-04-28', '1976-05-24', '9289542834408', '71026398568', '978-1-232-55772-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2007-12-11', '2007-12-13', '2008-01-05', '9065769070948', '91368574084', '978-0-223-20631-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1971-03-08', '1971-03-25', '1971-03-22', '7463055308126', '43691287069', '978-1-324-50763-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1983-02-18', '1983-03-09', '1983-02-20', '1269083121050', '69724318087', '978-0-19-632168-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1971-04-22', '1971-04-27', '1971-05-07', '9183667801706', '94167302543', '978-0-10-667835-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2018-05-28', '2018-06-13', '2018-05-31', '5074949174790', '71905648375', '978-0-7560-8547-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2007-03-31', '2007-04-06', '2007-04-30', '7757385647391', '97862031431', '978-0-7001-5725-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1996-04-15', '1996-05-01', '1996-04-23', '3729145643244', '04179582694', '978-0-421-57487-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1999-12-21', '1999-12-30', '2000-01-05', '2180108691718', '20158437608', '978-1-79944-222-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2018-01-24', '2018-01-27', '2018-02-22', '1497612356257', '41237059879', '978-1-61029-224-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1978-07-02', '1978-07-26', '1978-07-28', '0088561157050', '42673958100', '978-1-302-53550-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1987-12-11', '1987-12-23', '1988-01-03', '5465567358219', '62743589000', '978-1-918151-47-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1972-10-17', '1972-10-20', NULL, '9141922736033', '27318946013', '978-1-5036-6324-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1972-08-27', '1972-09-06', '1972-09-25', '7217272944489', '56289417355', '978-1-138-88362-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1972-08-16', '1972-09-09', '1972-08-23', '5902160271052', '50367948265', '978-0-7791-9584-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1995-10-18', '1995-11-07', '1995-10-28', '8387518715681', '75236841909', '978-0-08-961093-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1997-07-30', '1997-08-07', '1997-08-12', '5151763392064', '50283469170', '978-0-206-13345-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1974-09-23', '1974-10-15', '1974-10-12', '2699045000540', '28143906515', '978-1-05-037496-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2004-10-26', '2004-11-13', '2004-11-07', '7276127180595', '63470592829', '978-0-11-625066-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2018-12-19', '2019-01-16', '2018-12-25', '5986301431611', '92014357625', '978-1-72021-997-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1994-10-24', '1994-11-08', '1994-11-09', '4383189331391', '45728160344', '978-0-329-48919-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1999-02-21', '1999-02-23', '1999-03-11', '7302136059833', '56190342752', '978-1-01-203840-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1988-12-27', '1989-01-04', '1988-12-28', '5204930799392', '90186254776', '978-0-04-884763-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2005-06-24', '2005-07-18', '2005-07-11', '5567864515279', '75846901220', '978-1-7330621-4-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1992-09-25', '1992-10-24', '1992-10-03', '6376002592152', '83106249722', '978-1-62621-174-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1993-02-21', '1993-03-17', '1993-03-14', '3500609113745', '90782613403', '978-0-8194-8204-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2002-02-09', '2002-03-09', '2002-02-20', '3444131699950', '31450298788', '978-1-337-00744-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2000-08-29', '2000-08-30', '2000-09-15', '4936860330772', '50349278105', '978-0-8439-9276-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2002-11-04', '2002-11-14', '2002-11-25', '6685333676968', '19427508388', '978-1-174-97460-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1995-01-13', '1995-01-24', '1995-02-05', '2419987585680', '57384619246', '978-1-06-568622-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2019-12-23', '2020-01-19', '2019-12-27', '9846167297546', '97856210494', '978-0-7946-0850-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1977-09-29', '1977-10-05', '1977-10-01', '8064571198032', '18605973277', '978-0-08-582896-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1980-11-10', '1980-12-01', '1980-12-05', '0651076266397', '81329406796', '978-0-314-08283-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1973-04-27', '1973-05-16', '1973-05-09', '9453038688695', '35671942837', '978-1-885609-19-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2010-12-17', '2010-12-20', '2010-12-30', '8389399245738', '54682319728', '978-0-308-63113-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1985-12-23', '1986-01-07', '1986-01-11', '8976059348825', '58301769203', '978-0-347-54887-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1973-03-26', '1973-04-18', '1973-04-03', '1863173040407', '29501674380', '978-0-7867-6246-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2013-11-21', '2013-12-13', '2013-12-08', '6930876415483', '71342958004', '978-1-958724-08-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1992-06-21', '1992-07-01', '1992-07-18', '1235271822634', '42153780608', '978-0-415-26654-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2007-06-18', '2007-07-08', '2007-06-25', '4104227208587', '06143982589', '978-0-206-30803-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2014-11-26', '2014-12-12', '2014-11-29', '0178706456886', '75042986111', '978-0-7788-4385-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2009-07-13', '2009-08-05', '2009-08-04', '0729355744215', '21953780423', '978-1-08-147545-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1983-09-03', '1983-10-01', '1983-10-02', '9695322531830', '52761934873', '978-1-4660-0456-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2005-04-16', '2005-05-02', '2005-04-26', '4785716183587', '83912645728', '978-0-312-64960-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1990-09-24', '1990-10-25', '1990-09-28', '5051359221344', '93164508298', '978-1-70215-087-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2012-10-14', '2012-10-22', '2012-10-24', '3105801712330', '31284097579', '978-1-963351-25-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1996-03-29', '1996-04-02', '1996-04-24', '4176372428530', '72065981377', '978-1-121-85253-2');
